,Unnamed: 0,smiles,mole_logp,tpsa,mol_wt,hbd,hba,valencee,max_partialcharge,min_partialcharge,rotatablebd,ringct,stereocent,dipole_moment,enthalpy,internal_energy,internal_energy_zero,free_energy,homo,lumo,gap,zero_point_vib_energy
45595,45595,OCC1NC1(CO)C=O,-2.1194999999999995,79.47,131.058243148,3,4,"(52,)",0.1436099803415398,-0.3946632740489877,3,1,2,1.2356,-476.181458,-476.182402,-476.192137,-476.227518,-0.2646,-0.0427,0.2218,0.146223
47272,47272,COC=O,-0.2108000000000001,26.3,60.021129368,0,2,"(24,)",0.2922992611886824,-0.4712214465132429,1,0,0,3.92,-229.008059,-229.009003,-229.013797,-229.041086,-0.2814,0.0074,0.2888,0.061327
20311,20311,CC1(O)CC(C1)C=O,0.3463,37.3,114.06807956,1,2,"(46,)",0.1227875702543186,-0.3901336948225081,1,1,0,3.4253,-384.934453,-384.935398,-384.943961,-384.977068,-0.2457,-0.0209,0.2248,0.15147
14395,14395,CN1C2CN3C2C3C1=O,-1.1066000000000005,23.32,124.063662876,0,2,"(48,)",0.2412462422818406,-0.3384098898889161,0,3,4,3.9077,-417.983597,-417.984541,-417.991737,-418.023312,-0.2381,0.0065,0.2446,0.13804
81882,81882,C#CC1OC1(C#C)C#C,0.0235999999999999,12.53,116.026214748,0,1,"(42,)",0.2286819663772793,-0.3265474171936233,0,1,1,1.7309,-382.138551,-382.139495,-382.148461,-382.181994,-0.2585,-0.0195,0.239,0.083835
118246,118246,OC12CC1CCCC2=O,0.4903999999999999,37.3,126.06807956,1,2,"(50,)",0.164136545476059,-0.3817746580274393,0,2,2,3.079,-423.043444,-423.044389,-423.052323,-423.084479,-0.2409,-0.0195,0.2214,0.160459
53043,53043,OC1CC2C3NC2C13O,-1.5477000000000003,52.49,127.063328528,3,3,"(50,)",0.121499025087877,-0.3899870416092926,0,5,3,3.2071,-439.012207,-439.013151,-439.02054,-439.051976,-0.2225,0.0602,0.2827,0.149336
62678,62678,O=CC1CCC(C1)C=O,0.8005,34.14,126.06807956,0,2,"(50,)",0.1225923760623861,-0.3030887835478031,2,1,2,1.4593,-423.051148,-423.052092,-423.06107,-423.096508,-0.2539,-0.0346,0.2193,0.158602
23619,23619,CC12OC1C=CC2=O,0.2827999999999999,29.6,110.036779432,0,2,"(42,)",0.189512426729824,-0.353201468524817,0,2,2,3.2044,-382.538112,-382.539057,-382.54594,-382.576818,-0.2431,-0.0715,0.1716,0.106626
120142,120142,CCC1NC2C1OC2=O,-0.3378000000000003,38.33,127.063328528,1,3,"(50,)",0.3269975348876767,-0.4571235522113561,1,2,3,4.793,-439.070659,-439.071603,-439.079791,-439.112974,-0.2413,0.0014,0.2427,0.148013
52536,52536,C1C2NC2C2=C1N=NN2,-0.6263000000000003,63.51,122.059246192,2,3,"(46,)",0.0889168029135197,-0.3021216152812132,0,3,2,5.4617,-412.947717,-412.948661,-412.954803,-412.985245,-0.2361,-0.002,0.2341,0.117183
82052,82052,OCC1=NCCN1C=O,-1.1508,52.900000000000006,128.058577496,1,3,"(50,)",0.2146638703209513,-0.388446231845196,2,1,0,2.3537,-455.162345,-455.16329,-455.172203,-455.20665,-0.2405,-0.0157,0.2248,0.13625
3620,3620,CC12C=CC3CC1(O)C23,0.9433,20.23,122.07316494,1,1,"(48,)",0.0787442892028957,-0.3886109089318627,0,3,4,1.0092,-385.852896,-385.85384,-385.86165,-385.893199,-0.2089,0.0172,0.226,0.159421
84733,84733,CCC1NC1(C#C)C#N,0.2637799999999999,45.73,120.068748256,1,2,"(46,)",0.1831178779103744,-0.2812267008079274,1,1,2,3.3153,-380.813017,-380.813961,-380.823453,-380.857979,-0.2677,-0.0091,0.2586,0.133968
112421,112421,CC1=NOC(=C1)N=CN,0.60152,64.41,125.058911844,1,3,"(48,)",0.2515050034199488,-0.3896180460029729,1,1,0,3.8866,-434.074707,-434.075651,-434.084638,-434.118849,-0.2077,-0.0215,0.1861,0.123996
79129,79129,C1C=C2C3OC3C3C1C23,0.9597,12.53,120.057514876,0,1,"(46,)",0.1057844920935557,-0.3645148105360921,0,4,5,1.6117,-384.597345,-384.598289,-384.604336,-384.634375,-0.2312,-0.0207,0.2105,0.138322
56028,56028,O=CC1C2C3CN3C12,-0.5023,20.08,109.052763844,0,2,"(42,)",0.1245479644929596,-0.3030098488064476,1,3,5,1.8369,-362.556434,-362.557379,-362.564188,-362.59595,-0.23,-0.0328,0.1972,0.11818
51212,51212,CC(C=O)C(C)C1CC1,1.8675,17.07,126.104465068,0,1,"(52,)",0.1225689426094268,-0.3030891306461392,3,1,2,2.6674,-388.281868,-388.282813,-388.293375,-388.329441,-0.2414,-0.0136,0.2279,0.20314
115415,115415,COCC1C2C3CN1C23,-0.0547999999999999,12.47,125.084063972,0,2,"(50,)",0.0621107909461697,-0.3830513939404589,2,3,4,1.6752,-403.040542,-403.041486,-403.04971,-403.08321,-0.2248,0.0802,0.305,0.171384
22520,22520,OCC(=O)OCC1CN1,-1.5062999999999993,68.47,131.058243148,2,4,"(52,)",0.3313435412541294,-0.4622749331974933,3,1,1,3.267,-476.208344,-476.209288,-476.218654,-476.253982,-0.2525,-0.0038,0.2487,0.146851
7503,7503,COCC1=CC(C)=CO1,1.73442,22.37,126.06807956,0,2,"(50,)",0.1291944977533251,-0.4666108774910717,2,1,0,1.1661,-423.037234,-423.038179,-423.047596,-423.082769,-0.2163,0.0157,0.232,0.158185
96629,96629,NC1=C(O)OC(CO)=C1,0.0597,79.62,129.042593084,3,4,"(50,)",0.3058223906891877,-0.4792041487888889,1,1,0,1.8997,-475.022439,-475.023383,-475.03256,-475.066728,-0.1881,0.0187,0.2069,0.123697
77094,77094,CC12C3NC3C1C2C#N,0.11628,45.73,120.068748256,1,2,"(46,)",0.0665600310850978,-0.3071375575246125,0,3,5,5.9369,-380.786422,-380.787366,-380.795215,-380.827265,-0.225,0.0298,0.2548,0.135878
62513,62513,COC1C2C3C(O)C1N23,-1.1891000000000005,32.47,127.063328528,1,3,"(50,)",0.0923350515576276,-0.3896826857418611,1,3,6,2.1158,-439.004046,-439.00499,-439.012734,-439.045156,-0.2584,0.0536,0.312,0.148595
84300,84300,N=CN1C=NCCC1=N,0.30474,63.3,124.074896256,2,3,"(48,)",0.108186240446893,-0.2907037600881055,1,1,0,1.8842,-414.202981,-414.203925,-414.211737,-414.244339,-0.246,-0.025,0.2209,0.138997
67043,67043,C1N=CNC2=NOC=C12,0.6283999999999998,50.42,123.04326178,1,4,"(46,)",0.1790526987149782,-0.3622292867905068,0,2,0,1.0188,-432.864995,-432.865939,-432.872602,-432.904796,-0.2271,-0.0148,0.2123,0.104538
3248,3248,C1CC1NC1=CN=CO1,1.2489,38.06,124.063662876,1,3,"(48,)",0.213123622519288,-0.4281484881081945,2,2,0,3.2866,-418.000201,-418.001145,-418.009255,-418.043463,-0.1929,0.0249,0.2177,0.137196
76044,76044,NC1=NCC2CN2C1=O,-1.4320000000000002,58.46,125.058911844,1,3,"(48,)",0.2886471292812005,-0.3793972594797077,0,2,2,1.7838,-434.068921,-434.069865,-434.077396,-434.109327,-0.2345,-0.0427,0.1917,0.126843
18645,18645,COC(C)C=O,0.2201999999999999,26.3,88.052429496,0,2,"(36,)",0.1479493370416935,-0.3742848284059316,2,0,1,2.7851,-307.558163,-307.559107,-307.566593,-307.598185,-0.2545,-0.0276,0.2269,0.116572
67989,67989,CC1OC2(C)C1OC2=O,0.0891999999999999,35.53,128.047344116,0,3,"(50,)",0.3421622543210292,-0.4536202377360395,0,2,3,4.0089,-458.964163,-458.965108,-458.973467,-459.006277,-0.257,-0.0061,0.2509,0.134422
117612,117612,C1CC1C1=NC2CC2O1,0.966,21.59,123.068413908,0,2,"(48,)",0.1866862598694613,-0.4751163776521817,1,3,2,0.8746,-401.928558,-401.929502,-401.936944,-401.969507,-0.2309,0.0203,0.2511,0.149221
38613,38613,COC1OCC2C(O)C12,-0.4040000000000001,38.69,130.06299418,1,3,"(52,)",0.162419098192019,-0.3922286304434553,1,2,4,1.9561,-460.132135,-460.133079,-460.141549,-460.174973,-0.2467,0.0736,0.3202,0.159718
34835,34835,CC12CCC=CC1N2,1.0669,21.94,109.089149352,1,1,"(44,)",0.0436425056355846,-0.3017049381282993,0,2,2,1.6455,-327.917339,-327.918283,-327.92553,-327.95642,-0.2191,0.0088,0.2279,0.167732
108299,108299,CCCOC12CC1CC2,1.9655,9.23,126.104465068,0,1,"(52,)",0.0715014279555061,-0.3747092965284955,3,2,2,0.7761,-388.248027,-388.248971,-388.258692,-388.29419,-0.2398,0.092,0.3318,0.204819
22662,22662,OCC1(O)CC2CC12,-0.2503999999999999,40.46,114.06807956,2,2,"(46,)",0.0910374096075472,-0.3933736980295145,1,2,3,2.0738,-384.892244,-384.893188,-384.901002,-384.932712,-0.2389,0.0616,0.3004,0.153504
59911,59911,C1C2N=C3OC4C1C2C34,0.4318,21.59,121.052763844,0,2,"(46,)",0.1906801632735322,-0.4761834187041605,0,4,5,3.5338,-400.633055,-400.633999,-400.639533,-400.669023,-0.2222,-0.0332,0.189,0.126638
80495,80495,CN1C=CC(=N)N=C1O,-0.3948300000000001,61.900000000000006,125.058911844,2,4,"(48,)",0.2949158410616802,-0.4801824244930436,0,1,0,5.4196,-434.107735,-434.108679,-434.116795,-434.150266,-0.2035,-0.0084,0.1951,0.12654
94988,94988,CCC1=NC=CC=C1F,1.7831,12.89,125.064077476,0,1,"(48,)",0.1441684535877746,-0.2582604872014919,1,1,0,1.3458,-426.03363,-426.034574,-426.042554,-426.075868,-0.2482,-0.0263,0.2219,0.136703
65374,65374,CC1C2CC3(O)C2OC13,0.1544999999999999,29.46,126.06807956,1,2,"(50,)",0.1176956400677208,-0.3844125252036418,0,5,5,2.4419,-422.971643,-422.972587,-422.980076,-423.011512,-0.2314,0.071,0.3024,0.160077
81270,81270,CC1=CC=CN1CCO,0.7888199999999999,25.16,125.084063972,1,2,"(50,)",0.0610119314394062,-0.3945201536794078,2,1,0,1.9776,-403.170668,-403.171612,-403.181106,-403.215967,-0.193,0.0462,0.2392,0.171159
10739,10739,COC1CC2CC1C2C,1.6773,9.23,126.104465068,0,1,"(52,)",0.0604535473277026,-0.3811496546806547,1,3,4,0.8829,-388.264802,-388.265746,-388.274493,-388.307608,-0.2434,0.0954,0.3388,0.207052
22421,22421,CC(=O)C1=NOC=C1N,0.4594,69.12,126.042927432,1,4,"(48,)",0.1832943459521889,-0.3941704949022626,1,1,0,1.8334,-453.948996,-453.949941,-453.958278,-453.991593,-0.2202,-0.0613,0.1589,0.112241
51864,51864,O=C1NC(=NO1)N1CC1,-0.8171000000000002,61.9,127.0381764,1,4,"(48,)",0.4398896785600441,-0.3361675519169045,1,2,0,5.9077,-469.98596,-469.986904,-469.994243,-470.026627,-0.2461,0.0057,0.2518,0.102037
13233,13233,OCC#CCCOC=N,-0.0041300000000001,53.31,127.063328528,2,3,"(50,)",0.1661379454442909,-0.4827280691707999,3,0,0,3.8145,-439.027276,-439.02822,-439.039158,-439.079174,-0.2545,0.0197,0.2743,0.144851
50167,50167,CCC(C)C(C#C)C#C,1.9151,0.0,120.093900384,0,0,"(48,)",0.0831065646616404,-0.1187773142561097,2,0,1,0.6111,-349.879316,-349.88026,-349.891191,-349.92717,-0.26,0.0335,0.2934,0.178339
14135,14135,C1CC11C2COC1OC2,0.7693,18.46,126.06807956,0,2,"(50,)",0.1630822500652897,-0.3516562109305515,0,3,0,2.5426,-423.004921,-423.005865,-423.012862,-423.043992,-0.2431,0.0868,0.3299,0.16187
115,115,CC1=C2N=CNC2=CO1,1.4643199999999998,41.82,122.048012812,1,2,"(46,)",0.1293382093399154,-0.4650595261364956,0,2,0,2.9149,-416.837796,-416.838741,-416.846014,-416.877689,-0.1883,-0.005,0.1833,0.114964
53746,53746,C1OC11COC2CC1C2,0.5642,21.76,126.06807956,0,2,"(50,)",0.117761360310854,-0.3750933263794512,0,4,1,1.5857,-422.97949,-422.980434,-422.98754,-423.01884,-0.244,0.0805,0.3245,0.161076
7884,7884,CC1=CC=C(O1)C(N)=O,0.6869200000000001,56.23,125.047678464,1,2,"(48,)",0.2839152883732516,-0.4562402952474583,1,1,0,4.1016,-437.954893,-437.955837,-437.964788,-437.999155,-0.2251,-0.0244,0.2006,0.123995
52460,52460,OCC1CCC(O1)C#N,0.0498799999999999,53.25,127.063328528,1,3,"(50,)",0.1440863498227995,-0.3936771718358011,1,1,2,3.7697,-439.089995,-439.090939,-439.099685,-439.13418,-0.2674,0.0134,0.2808,0.148418
55578,55578,OCC(=O)C1NC1C#C,-1.4786,59.24,125.047678464,2,3,"(48,)",0.1771414876976265,-0.3885205384911438,2,1,2,3.9121,-437.818672,-437.819617,-437.828719,-437.863138,-0.2602,-0.0367,0.2235,0.121757
36419,36419,CC(=O)NCCCO,-0.4951,49.33,117.078978592,2,2,"(48,)",0.2163734718396077,-0.3963066905214857,3,0,0,2.9941,-402.219861,-402.220805,-402.231056,-402.268708,-0.2416,0.0375,0.2791,0.163644
2999,2999,CC(C)[NH2+]CC([O-])=O,-2.2918999999999983,56.74,117.078978592,1,2,"(48,)",0.1159981736196911,-0.5441173520654027,3,0,0,5.3854,-402.226381,-402.227325,-402.236508,-402.271136,-0.2445,0.0225,0.2671,0.164516
2329,2329,N=C1OC2C3C=CC2C13,0.7944699999999999,33.08,121.052763844,1,2,"(46,)",0.1848861426569307,-0.4763093647363768,0,5,2,2.7489,-400.722067,-400.723011,-400.729063,-400.759233,-0.238,-0.0205,0.2175,0.127338
39478,39478,CC12OC3COC1C23O,-0.7126000000000003,38.69,128.047344116,1,3,"(50,)",0.1530613684027056,-0.3810586138983545,0,3,4,1.9077,-458.901164,-458.902108,-458.909921,-458.941801,-0.2141,0.0629,0.277,0.135045
40467,40467,CCC1=C(OC=C1)C#N,1.71368,36.93,121.052763844,0,2,"(46,)",0.2058819465481494,-0.4535734045429755,1,1,0,4.8312,-400.791275,-400.792219,-400.80053,-400.834334,-0.2443,-0.0394,0.2049,0.125023
7328,7328,CN(C=O)C(=N)CO,-0.9558300000000002,64.39,116.058577496,2,3,"(46,)",0.2143309023157371,-0.3884547339497904,2,0,0,4.0193,-417.067916,-417.068861,-417.077667,-417.111799,-0.25,-0.0181,0.2319,0.129866
37427,37427,CCOC(CO)C(C)=O,-0.0272,46.53,132.078644244,1,3,"(54,)",0.1603605159726084,-0.3931912741658998,4,0,1,2.6978,-461.359971,-461.360915,-461.371982,-461.409358,-0.2367,-0.0154,0.2214,0.178619
56577,56577,O=CC12CC1C(=O)CO2,-0.4567000000000001,43.370000000000005,126.031694052,0,3,"(48,)",0.1645458955876581,-0.3589515176759507,1,2,2,2.6844,-457.761866,-457.76281,-457.770562,-457.803309,-0.2566,-0.0499,0.2068,0.111082
88892,88892,CCC1(O)C(C)C1C=O,0.5923,37.3,128.083729624,1,2,"(52,)",0.1258357594438324,-0.3888443085641084,2,1,3,2.7516,-424.216884,-424.217829,-424.228245,-424.263461,-0.2409,-0.0181,0.2228,0.179322
1577,1577,C1OC2C3OC4CC12C34,0.1725,18.46,124.052429496,0,2,"(48,)",0.0924235775810014,-0.3741174023515053,0,4,5,2.1926,-421.728764,-421.729708,-421.735809,-421.76596,-0.2362,0.0584,0.2946,0.137993
54450,54450,CN1C2CCC11COC21,0.2317999999999997,12.47,125.084063972,0,2,"(50,)",0.0936621792882724,-0.3725266336884291,0,4,3,1.1614,-403.047828,-403.048772,-403.056011,-403.087025,-0.2041,0.0645,0.2686,0.172681
49497,49497,CC12CN=COCC1O2,0.2023999999999999,34.12,127.063328528,0,3,"(50,)",0.1691373278379044,-0.480663427683459,0,2,2,3.0583,-439.060324,-439.061268,-439.069457,-439.102194,-0.2427,0.0236,0.2663,0.147903
132314,132314,O=C1CCN=C2NCC12,-0.4229,41.46,124.063662876,1,3,"(48,)",0.1465822745547477,-0.3719918231706798,0,2,1,1.0651,-418.012217,-418.013161,-418.020625,-418.052954,-0.2328,-0.0268,0.206,0.138006
11999,11999,C#CCN1CCC1C#C,0.3271000000000001,3.24,119.073499288,0,1,"(46,)",0.0731413418378433,-0.2784177491017999,1,1,1,1.0909,-364.700788,-364.701733,-364.71101,-364.745458,-0.2289,0.0225,0.2513,0.145088
7772,7772,CC1C2C(=O)C1C21CN1,-0.2068,39.010000000000005,123.068413908,1,2,"(48,)",0.1429646107193463,-0.3068672329389346,0,4,2,3.6824,-401.872709,-401.873653,-401.881589,-401.913777,-0.2429,0.0088,0.2517,0.147416
28116,28116,C1CCC2=CN=NN2C1,0.6144000000000001,30.71,123.079647288,0,3,"(48,)",0.0724617760036621,-0.2494237289150368,0,2,0,5.3563,-398.148272,-398.149216,-398.15611,-398.187488,-0.241,0.0088,0.2498,0.152562
52523,52523,N=CNC1=NON=N1,-0.5164300000000004,87.69000000000001,113.033759716,2,5,"(42,)",0.2899590546728094,-0.3114007649718854,2,1,0,4.7118,-426.829732,-426.830677,-426.837224,-426.868581,-0.2611,-0.0667,0.1944,0.072809
78450,78450,CCC1C(O)C(O)C1=O,-0.6829000000000001,57.53,130.06299418,2,3,"(52,)",0.1692111334246996,-0.3891869914329741,1,1,3,1.5904,-460.155408,-460.156353,-460.165971,-460.200525,-0.2518,-0.0327,0.2191,0.157217
98690,98690,CC1C2C(C1C=O)N2C,0.1337999999999999,20.08,125.084063972,0,2,"(50,)",0.1245257070897308,-0.3030102358343861,1,2,5,2.4033,-403.094975,-403.095919,-403.105074,-403.139202,-0.2421,-0.0263,0.2157,0.169414
20520,20520,C1C2CC(C12)C1CCC1,2.442500000000001,0.0,122.109550448,0,0,"(50,)",-0.0351720533937264,-0.0527576162087624,1,3,3,0.2548,-351.106353,-351.107298,-351.115616,-351.148917,-0.2497,0.0884,0.3382,0.207559
108022,108022,OCC1=CN=C(CO)O1,-0.3407999999999999,66.49000000000001,129.042593084,2,4,"(50,)",0.2197205113013839,-0.4407396542021906,2,1,0,2.3213,-475.031773,-475.032717,-475.041692,-475.076652,-0.2419,-0.0057,0.2362,0.123927
1946,1946,CC(CC#N)C(N)C#N,0.38706,73.6,123.079647288,1,3,"(48,)",0.0963296239382154,-0.315681491380365,2,0,2,3.5426,-398.140579,-398.141523,-398.151592,-398.187004,-0.2781,0.002,0.28,0.146862
41596,41596,CCC1CC(O1)C(C)=O,1.1429,26.3,128.083729624,0,2,"(52,)",0.1581026014592745,-0.3670216359205609,2,1,2,1.8584,-424.227163,-424.228107,-424.23835,-424.275483,-0.2326,-0.0157,0.2169,0.17968
41874,41874,CC1CC(=O)NC1C,0.5308999999999999,29.1,113.084063972,1,1,"(46,)",0.2200573471510269,-0.3533609225172016,0,1,2,3.9352,-365.114631,-365.115575,-365.123696,-365.155929,-0.2348,0.0386,0.2734,0.166526
80777,80777,O=CCC1=CC=NO1,0.416,43.1,111.0320284,0,3,"(42,)",0.1432718606325958,-0.3609795328510447,2,1,0,2.116,-398.593987,-398.594931,-398.601991,-398.634876,-0.2556,-0.0434,0.2122,0.095005
91371,91371,CC1C2NC(=O)C(C)C12,0.3868000000000001,29.1,125.084063972,1,1,"(50,)",0.2229364629222145,-0.352534790122711,0,2,4,3.5185,-403.178354,-403.179298,-403.187904,-403.22082,-0.2344,0.0286,0.263,0.172195
13815,13815,CCC1(C)CC(C)(C)O1,2.354,9.23,128.120115132,0,1,"(54,)",0.0685985043567335,-0.3692022393603016,1,1,1,1.4033,-389.493788,-389.494733,-389.505566,-389.540775,-0.2374,0.0753,0.3126,0.225822
14167,14167,CC1CC11OC2CC12,1.1837,9.23,110.07316494,0,1,"(44,)",0.0769726243041593,-0.3706667459405233,0,3,4,1.4951,-347.735817,-347.736761,-347.74419,-347.775597,-0.2236,0.0803,0.3039,0.152994
78812,78812,OC1COCOC(=O)C1,-0.7317000000000002,55.76,132.042258736,1,4,"(52,)",0.3101133355863418,-0.4383798839465146,0,1,1,4.2492,-496.116142,-496.117086,-496.125232,-496.158168,-0.2636,0.0058,0.2693,0.136661
114886,114886,CC(O)CC1OCC1C,0.7922,29.46,130.099379688,1,2,"(54,)",0.0646772078891033,-0.3933169058788552,2,1,3,3.453,-425.40637,-425.407314,-425.417354,-425.452678,-0.2454,0.0698,0.3153,0.204898
92057,92057,CCC12NC1C1C(C)C21,1.0027,21.94,123.104799416,1,1,"(50,)",0.0372637481778593,-0.3045448847460202,1,3,5,1.8273,-367.117093,-367.118037,-367.12727,-367.161564,-0.1988,0.0761,0.2749,0.193504
111224,111224,CC#CCC(C#C)C#C,1.2824,0.0,116.062600256,0,0,"(44,)",0.0914500008610677,-0.1187522032281572,1,0,0,0.8168,-347.446081,-347.447025,-347.457743,-347.495732,-0.2473,0.0281,0.2754,0.131223
4580,4580,N#CC1CC2=CC=NN12,0.50388,41.61,119.04834716,0,3,"(44,)",0.1438251476341512,-0.2518167843196611,0,2,1,4.4098,-395.710119,-395.711063,-395.71802,-395.750099,-0.2563,-0.0098,0.2464,0.103659
116750,116750,CCCC(C)(C)C(C)O,2.1935000000000007,20.23,130.135765196,1,1,"(56,)",0.0562521484844963,-0.3928621443558221,3,0,1,1.4141,-390.691872,-390.692816,-390.704812,-390.741473,-0.2579,0.0699,0.3278,0.249132
120745,120745,O=COC1=CC=CC=C1,1.2217999999999998,26.3,122.036779432,0,2,"(46,)",0.2979959636284118,-0.4287646176764367,2,1,0,3.874,-420.706037,-420.706981,-420.714322,-420.74678,-0.2553,-0.0215,0.2338,0.114007
120815,120815,NC1=NNC(=O)C(=N)N1,-1.840330000000001,111.41,127.04940978,4,4,"(48,)",0.3062386960664103,-0.3681103286626567,0,1,0,4.7169,-466.217651,-466.218595,-466.226202,-466.258239,-0.2178,-0.0336,0.1842,0.104358
20306,20306,CC1C2CNC(=O)N12,-0.2176999999999999,32.11,112.063662876,1,1,"(44,)",0.3176737414901406,-0.3358154130248167,0,2,3,4.7874,-379.933996,-379.934941,-379.942109,-379.973438,-0.2469,0.0372,0.284,0.132309
38876,38876,CC1NC1C1C2CN1C2,-0.3393000000000001,25.18,124.100048384,1,2,"(50,)",0.0381199946744992,-0.3068376866971397,1,4,3,2.4467,-383.148392,-383.149336,-383.157345,-383.190141,-0.2223,0.0704,0.2927,0.184584
96097,96097,CC1(C)NC11CC(O)C1,0.2616999999999997,42.17,127.099714036,2,2,"(52,)",0.0576411758693624,-0.3929818308613494,0,2,0,2.1563,-404.308092,-404.309036,-404.318934,-404.353491,-0.2298,0.0707,0.3005,0.192149
9191,9191,CCCOCCCOC,1.4495,18.46,132.115029752,0,2,"(56,)",0.0487479766318591,-0.3845999394004151,6,0,0,1.8239,-426.600436,-426.60138,-426.613418,-426.652527,-0.2482,0.0871,0.3354,0.225968
47438,47438,CCC1CC1CC,2.442500000000001,0.0,98.109550448,0,0,"(42,)",-0.0385731794426567,-0.0651078137498966,2,1,2,0.1171,-274.973501,-274.974445,-274.983122,-275.0162,-0.2627,0.0941,0.3568,0.194358
78251,78251,OCC1=CON=C1,0.1669,46.260000000000005,99.0320284,1,3,"(38,)",0.1288102200501928,-0.391495191005304,1,1,0,2.3071,-360.488056,-360.489,-360.495137,-360.525683,-0.2596,-0.0155,0.2442,0.091082
81198,81198,CCCC(C)COCC,2.4591000000000003,9.23,130.135765196,0,1,"(56,)",0.0490981680505628,-0.3814620416305269,5,0,1,0.8249,-390.688661,-390.689605,-390.701804,-390.740331,-0.2485,0.0871,0.3356,0.249395
66421,66421,CC1CC2CC12C=O,1.2314,17.07,110.07316494,0,1,"(44,)",0.1261960120085022,-0.3027510946432861,1,2,3,3.0167,-347.785977,-347.786921,-347.794787,-347.826827,-0.2431,-0.0233,0.2198,0.153125
69972,69972,O=C1CC2CCCOC12,0.7544,26.3,126.06807956,0,2,"(50,)",0.1617403538749531,-0.3701401253733125,0,2,2,3.1746,-423.030504,-423.031449,-423.03902,-423.071143,-0.2275,-0.0222,0.2054,0.161037
78035,78035,OC1(CC1)C1(CN1)C#C,-0.5135000000000001,42.17,123.068413908,2,2,"(48,)",0.1214578266326308,-0.3868597593496351,1,2,1,1.6968,-401.853294,-401.854239,-401.86317,-401.896493,-0.238,0.0352,0.2732,0.145639
35316,35316,CC(CCC#N)C(C)=O,1.51528,40.86,125.084063972,0,2,"(50,)",0.1321647821554117,-0.2997275968123752,3,0,1,5.691,-403.181773,-403.182718,-403.19345,-403.230649,-0.2535,-0.0229,0.2306,0.168137
17186,17186,CC(=O)OC12CN(C1)C2,-0.3825,29.54,127.063328528,0,3,"(50,)",0.3028203626973045,-0.4551358919402365,1,3,0,2.4424,-439.035915,-439.036859,-439.045231,-439.079232,-0.2468,0.0072,0.254,0.147107
33293,33293,CC1OC2C(CC=O)C12,0.6087,26.3,126.06807956,0,2,"(50,)",0.119879934534722,-0.3741554516310882,2,2,4,2.804,-422.980435,-422.981379,-422.990084,-423.023865,-0.2381,-0.0231,0.215,0.157781
29944,29944,NC(=O)CCC1CC1,0.6618999999999997,43.09,113.084063972,1,1,"(46,)",0.2169231652894951,-0.3696798285005963,3,1,0,3.4638,-365.079691,-365.080635,-365.089822,-365.125058,-0.2428,0.0358,0.2787,0.164924
58239,58239,CC1OC(=O)C1(N)CO,-1.3785000000000005,72.55,131.058243148,2,4,"(52,)",0.3322732516928656,-0.4584235378214735,1,1,2,2.5015,-476.232425,-476.233369,-476.242748,-476.276789,-0.2465,0.0,0.2464,0.14692
14684,14684,CC(CO)COCC=O,-0.1697000000000001,46.53,132.078644244,1,3,"(54,)",0.1451558163536574,-0.396008320754244,5,0,1,3.6447,-461.341182,-461.342126,-461.353488,-461.391774,-0.257,-0.0278,0.2293,0.177968
112384,112384,OCCC1COCCO1,-0.2158000000000002,38.69,132.078644244,1,3,"(54,)",0.0831016582807486,-0.3962731320945075,2,1,1,1.539,-461.343251,-461.344196,-461.35338,-461.387856,-0.2351,0.0788,0.3139,0.183168
115281,115281,CC12C=CCN1C2C#N,0.5226799999999999,26.8,120.068748256,0,2,"(46,)",0.1207833254287594,-0.2708480817730307,0,2,3,3.331,-380.860494,-380.861439,-380.869394,-380.901609,-0.2404,-0.0089,0.2315,0.136348
108970,108970,NC1=C(N)C(O)=NO1,-0.4554000000000001,98.3,115.0381764,3,5,"(44,)",0.2771092984236147,-0.4895893416048787,0,1,0,2.4039,-431.899115,-431.900059,-431.90748,-431.938728,-0.2087,0.0277,0.2364,0.096757
73775,73775,CCC1=NC2CC2O1,0.966,21.59,111.068413908,0,2,"(44,)",0.1832347749381572,-0.4753814549335308,1,2,2,1.1996,-363.861753,-363.862697,-363.869965,-363.901883,-0.2373,0.0222,0.2595,0.143115
43334,43334,CC(=O)C12OC3C1OC23,-0.5060000000000002,35.53,126.031694052,0,3,"(48,)",0.1834653722588818,-0.3620921894269124,1,5,2,2.598,-457.645461,-457.646405,-457.654277,-457.688794,-0.2417,-0.0383,0.2034,0.108958
26366,26366,CC12CCC1OC2CO,0.5462,29.46,128.083729624,1,2,"(52,)",0.0887446363314137,-0.3936533515662526,1,2,3,2.6506,-424.183492,-424.184436,-424.193447,-424.227317,-0.2436,0.0595,0.3031,0.182163
